PLAYER,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,GP,Date
Ish Wainright,0.2,1.1,1.3,0.5,0.3,0.1,0.4,0.5,2.0,0.0,0.2,1.0,2022-01-13
Ishmail Wainright,0.3,1.6,1.3,0.5,0.4,0.1,0.4,0.6,2.1,0.1,0.3,1.0,2022-01-13
Ivica Zubac,0.0,10.089743589743588,7.112820512820511,2.2846153846153845,0.6974358974358973,1.0999999999999999,1.1025641025641024,4.092307692307691,7.6692307692307695,1.7076923076923078,2.3102564102564105,1.0,2022-01-13
JJ Redick,1.6,7.7,1.6,1.2,0.3,0.1,0.8,2.5,6.3,1.1,1.2,1.0,2022-01-13
JT Thor,0.43703703703703706,3.285185185185185,1.8111111111111111,1.0111111111111113,0.674074074074074,0.32592592592592595,0.26296296296296295,1.1740740740740743,3.3222222222222224,0.362962962962963,0.9370370370370372,1.0,2022-01-13
Ja Morant,0.9086956521739132,17.756521739130438,3.626086956521738,7.160869565217394,1.5304347826086953,0.039130434782608636,3.1000000000000005,6.434782608695652,16.365217391304352,3.878260869565218,5.14782608695652,1.0,2022-01-13
JaMychal Green,0.9,7.1,4.9,1.2,0.9,0.3,0.7,2.9,6.8,0.4,0.6,1.0,2022-01-13
JaQuori McLaughlin,0.0,0.0,0.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2022-01-13
JaVale McGee,0.0,11.669230769230769,7.33846153846154,1.076923076923077,0.776923076923077,1.276923076923077,1.3615384615384616,5.4923076923076914,8.407692307692306,0.5461538461538462,1.0076923076923072,1.0,2022-01-13
Jabari Parker,0.38000000000000006,4.08,2.46,0.34,0.4600000000000001,0.26,0.54,1.6600000000000001,3.2,0.15999999999999998,0.47999999999999987,1.0,2022-01-13
Jaden McDaniels,2.0135135135135136,11.84864864864865,5.005405405405406,1.708108108108108,0.5972972972972972,1.0054054054054056,0.6945945945945945,4.110810810810811,9.92972972972973,1.510810810810811,1.9135135135135135,1.0,2022-01-13
Jaden Springer,0.2153846153846154,4.015384615384615,1.4307692307692306,1.0769230769230769,0.3230769230769231,0.030769230769230778,1.0384615384615385,1.4692307692307691,3.515384615384615,0.8615384615384616,1.0769230769230769,1.0,2022-01-13
Jae Crowder,2.0894736842105264,10.157894736842104,4.4105263157894745,2.5368421052631582,1.010526315789474,0.3105263157894737,0.8999999999999999,3.4894736842105263,7.5315789473684225,1.0,1.3894736842105266,1.0,2022-01-13
Jae'Sean Tate,0.8,11.748571428571429,6.785714285714285,3.75142857142857,1.3342857142857145,0.48285714285714293,2.0171428571428573,4.900000000000001,10.234285714285713,0.8142857142857143,1.18,1.0,2022-01-13
Jahlil Okafor,0.1,4.3,1.9,0.4,0.2,0.2,0.6,1.9,3.0,0.5,0.7,1.0,2022-01-13
Jahmi'us Ramsey,0.1,1.6272727272727272,-0.20454545454545456,0.36818181818181817,-0.06818181818181818,0.1,-0.06818181818181818,0.5636363636363636,1.7954545454545454,0.3,0.5318181818181817,1.0,2022-01-13
Jake Layman,-0.175,0.27499999999999947,1.5500000000000003,0.29999999999999993,0.29999999999999993,0.2,0.275,0.02499999999999991,1.3500000000000005,0.04999999999999993,0.15000000000000002,1.0,2022-01-13
Jakob Poeltl,0.0,12.4,10.053488372093023,1.4465116279069765,0.7000000000000001,1.7581395348837212,1.0627906976744186,5.7,9.42093023255814,1.0,1.704651162790698,1.0,2022-01-13
Jalen Brunson,1.5500000000000003,16.449999999999996,4.25,4.700000000000001,1.25,-0.125,1.9249999999999998,5.950000000000001,12.125,3.0,3.7,1.0,2022-01-13
Jalen Green,2.324444444444445,16.822222222222223,3.848888888888889,3.7222222222222223,0.7622222222222221,0.36222222222222217,2.5,6.622222222222222,15.620000000000003,1.3155555555555556,1.6911111111111112,1.0,2022-01-13
Jalen Johnson,-0.02222222222222224,3.7777777777777777,4.7555555555555555,0.7666666666666667,0.6666666666666666,0.8888888888888888,1.5333333333333334,1.588888888888889,3.5999999999999996,0.6222222222222222,0.8222222222222223,1.0,2022-01-13
Jalen McDaniels,1.903448275862069,7.141379310344829,1.955172413793103,0.5379310344827587,0.3793103448275862,0.17931034482758618,0.8,2.279310344827586,4.337931034482759,0.8,0.8586206896551726,1.0,2022-01-13
Jalen Smith,0.573076923076923,4.038461538461538,1.8384615384615384,0.12692307692307692,-0.14615384615384616,0.4269230769230769,0.6999999999999998,1.834615384615385,3.8692307692307684,-0.13076923076923086,-0.2500000000000001,1.0,2022-01-13
Jalen Suggs,1.365625,13.293750000000001,4.228125,5.090624999999999,1.4312500000000001,0.4000000000000001,2.86875,5.590625,12.034374999999999,0.8125000000000004,0.9499999999999997,1.0,2022-01-13
Jamal Murray,2.1,16.8,3.2,3.8000000000000003,1.0,0.2,1.7,6.2,13.4,2.2,2.5,1.0,2022-01-13
James Bouknight,0.7449999999999999,4.760000000000001,1.935,-0.06999999999999998,0.535,0.14500000000000002,1.1700000000000002,1.735,3.5549999999999997,0.545,0.8900000000000002,1.0,2022-01-13
James Ennis III,1.0769230769230769,2.6153846153846154,4.384615384615385,0.0,1.1153846153846154,1.1153846153846154,-0.07692307692307693,0.8461538461538461,6.461538461538462,-0.15384615384615385,-0.15384615384615385,1.0,2022-01-13
James Harden,2.8333333333333335,25.1,8.75,10.766666666666667,1.5166666666666666,1.1333333333333333,4.483333333333333,5.85,12.783333333333333,10.566666666666666,12.216666666666667,1.0,2022-01-13
James Johnson,0.2999999999999998,10.5,-8.5,-5.800000000000001,1.8999999999999995,1.8999999999999995,2.0999999999999996,2.0,8.699999999999996,6.199999999999999,6.6,1.0,2022-01-13
James Wiseman,0.3,11.800000000000002,5.900000000000001,0.6999999999999998,0.3,0.9,1.5,5.0,9.7,1.3999999999999997,2.3,1.0,2022-01-13
Jamorko Pickett,0.3222222222222222,1.1111111111111112,-0.3333333333333333,-0.04444444444444445,0.0,-0.04444444444444445,0.2555555555555556,0.3222222222222222,-0.011111111111111072,0.0,0.0,1.0,2022-01-13
Jared Butler,1.1,3.8,1.4,1.6,0.5,-0.6,1.1,1.2,2.0,0.3,0.2,1.0,2022-01-13
Jared Harper,0.5,3.5,0.5,1.5,0.0,0.5,0.5,1.5,3.5,0.0,0.0,1.0,2022-01-13
Jaren Jackson Jr.,2.3,19.3,6.8500000000000005,0.8499999999999999,0.75,1.25,2.2,6.5,12.75,4.0,4.7,1.0,2022-01-13
Jarred Vanderbilt,0.1,10.363636363636363,11.081818181818182,0.9818181818181818,1.8090909090909089,1.009090909090909,1.1,4.4727272727272736,7.618181818181818,1.1090909090909091,1.5,1.0,2022-01-13
Jarrett Allen,0.2,18.5,10.4,2.4,0.5,1.5,2.1,7.9,12.2,2.2,3.0,1.0,2022-01-13
Jarrett Culver,0.30000000000000004,3.507692307692307,3.0846153846153848,-0.2846153846153848,0.2692307692307692,0.33076923076923076,1.123076923076923,1.1076923076923075,2.9461538461538472,1.0923076923076922,1.2615384615384615,1.0,2022-01-13
Javonte Green,0.9624999999999999,3.5500000000000007,4.018750000000001,0.4375,-0.8875000000000002,0.3999999999999999,-0.5249999999999999,1.2562499999999996,2.6125000000000007,0.25624999999999987,0.5562500000000008,1.0,2022-01-13
Javonte Smart,0.7625000000000001,4.7124999999999995,2.2708333333333335,0.7916666666666669,0.3,-0.10833333333333334,0.5458333333333333,1.5166666666666666,2.991666666666667,0.8624999999999999,1.116666666666667,1.0,2022-01-13
Jaxson Hayes,0.45263157894736833,6.523684210526315,3.8526315789473684,0.6526315789473685,0.47631578947368425,0.42368421052631583,0.5236842105263158,2.5763157894736843,4.023684210526315,0.9184210526315791,1.2421052631578948,1.0,2022-01-13
Jay Huff,0.0,0.0,2.1481481481481484,1.1037037037037036,-0.044444444444444446,-0.044444444444444446,-0.044444444444444446,0.0,1.0296296296296297,0.0,0.0,1.0,2022-01-13
Jay Scrubb,0.5448275862068965,3.13448275862069,0.5,-0.22413793103448276,-0.0896551724137931,-0.0896551724137931,-0.0896551724137931,1.0,3.1793103448275857,0.5896551724137932,1.2241379310344827,1.0,2022-01-13
Jaylen Brown,2.9,24.666666666666668,4.933333333333334,2.0,1.2666666666666666,0.5,3.0999999999999996,9.233333333333333,20.2,3.6333333333333337,4.7333333333333325,1.0,2022-01-13
Jaylen Morris,0.0,-0.26249999999999996,2.4875,1.1125,0.0,0.0,-0.11249999999999999,0.0,0.625,-0.26249999999999996,-0.48750000000000004,1.0,2022-01-13
Jaylen Nowell,0.7000000000000001,-0.19230769230769232,0.053846153846154064,-1.6923076923076923,-0.32307692307692304,0.19999999999999998,0.19230769230769232,-0.38461538461538464,0.4538461538461543,-0.02307692307692313,-0.33846153846153837,1.0,2022-01-13
Jaysean Paige,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2022-01-13
Jayson Tatum,2.8,26.9,8.700000000000001,3.500000000000001,0.8000000000000002,0.5999999999999999,3.1,9.700000000000003,21.1,4.8,5.9,1.0,2022-01-13
Jeff Dowtin,0.0,-0.2222222222222222,0.9259259259259259,-0.1111111111111111,0.0,-0.037037037037037035,-0.037037037037037035,-0.1111111111111111,0.3333333333333333,0.0,0.0,1.0,2022-01-13
Jeff Green,1.8294117647058825,10.923529411764706,4.541176470588234,2.1294117647058823,0.7117647058823531,0.29411764705882354,0.48235294117647054,3.8058823529411767,7.917647058823529,1.4823529411764704,1.7764705882352938,1.0,2022-01-13
Jeff Teague,0.7,6.4,1.5,2.3,0.6,0.2,1.1,2.1,5.0,1.5,1.8,1.0,2022-01-13
Jemerrio Jones,0.0,2.0,1.5,0.0,0.5,0.0,0.0,1.0,1.5,0.0,0.0,1.0,2022-01-13
Jerami Grant,1.7999999999999998,20.869230769230764,4.992307692307694,2.792307692307692,0.9076923076923076,0.9076923076923076,1.9076923076923076,7.36923076923077,17.63076923076923,4.43076923076923,4.946153846153847,1.0,2022-01-13
Jeremiah Robinson-Earl,0.7517241379310347,8.744827586206895,6.720689655172414,0.9,0.5,0.5241379310344828,1.2482758620689656,4.268965517241379,9.737931034482758,-0.3206896551724138,-0.2448275862068966,1.0,2022-01-13
Jeremy Lamb,0.6129032258064516,7.674193548387096,2.980645161290323,0.9129032258064516,0.9806451612903225,0.6870967741935484,0.40645161290322585,2.7806451612903222,5.7064516129032254,1.5,1.7000000000000002,1.0,2022-01-13
Jericho Sims,0.0,1.6344827586206896,2.8586206896551727,-0.04482758620689655,0.6344827586206896,-0.1793103448275862,-0.0896551724137931,0.5,0.4551724137931034,0.6344827586206896,1.313793103448276,1.0,2022-01-13
Jevon Carter,0.6999999999999998,2.2000000000000006,2.0,0.9,0.2333333333333334,0.4666666666666666,0.5666666666666668,0.7333333333333334,4.366666666666667,-0.2333333333333333,-0.2333333333333333,1.0,2022-01-13
Jimmy Butler,0.34102564102564104,23.676923076923078,6.058974358974359,5.3,1.841025641025641,0.39999999999999997,2.1589743589743593,8.594871794871796,16.176923076923078,6.364102564102564,7.305128205128205,1.0,2022-01-13
Jock Landale,-0.5764705882352941,1.4705882352941178,2.235294117647059,0.19411764705882356,0.3352941176470588,-0.07058823529411772,0.4647058823529413,0.958823529411765,2.7941176470588234,0.12941176470588242,0.4647058823529413,1.0,2022-01-13
Joe Harris,2.636363636363637,11.431818181818182,3.340909090909091,2.0545454545454547,0.7636363636363636,0.23181818181818184,0.8363636363636363,4.0,9.163636363636362,0.7954545454545453,1.059090909090909,1.0,2022-01-13
Joe Ingles,1.5911764705882352,7.917647058823531,3.7352941176470584,3.5,0.7088235294117647,0.3088235294117647,0.9911764705882355,2.7,6.091176470588235,0.6088235294117647,0.7088235294117647,1.0,2022-01-13
Joe Wieskamp,0.44761904761904764,0.7666666666666667,-0.2619047619047619,-0.15714285714285714,-0.10476190476190476,-0.10476190476190476,0.0,0.23809523809523808,-0.23333333333333325,-0.15714285714285714,-0.3142857142857143,1.0,2022-01-13
Joel Ayayi,0.0,-0.08076923076923077,0.27307692307692305,0.7269230769230769,0.0,0.0,0.0,-0.026923076923076925,-0.2423076923076923,0.0,0.0,1.0,2022-01-13
Joel Embiid,1.623076923076923,30.061538461538458,11.98076923076923,3.6653846153846157,1.3115384615384613,1.4000000000000001,4.0576923076923075,10.080769230769233,20.01538461538462,8.38846153846154,10.48846153846154,1.0,2022-01-13
John Collins,1.3,18.15,8.0,1.625,0.8875,0.9125,1.0125,6.3125,11.8125,4.3125,5.1125,1.0,2022-01-13
John Konchar,-0.2777777777777778,7.533333333333335,1.9444444444444444,2.2777777777777777,-0.6666666666666666,-0.28888888888888886,3.3333333333333335,3.6555555555555563,7.599999999999998,0.40000000000000013,0.21111111111111094,1.0,2022-01-13
John Wall,1.2,12.5,2.0,4.5,0.8,0.5,2.2,4.4,10.5,2.5,3.3,1.0,2022-01-13
Jon Teske,0.0,0.0,0.43333333333333335,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0,0.5666666666666667,0.0,-0.23333333333333328,1.0,2022-01-13
Jonas Valanciunas,-0.25142857142857133,19.542857142857144,11.474285714285717,1.9828571428571433,0.5999999999999999,1.1085714285714285,2.0828571428571423,8.251428571428571,15.16857142857143,3.4,4.408571428571428,1.0,2022-01-13
Jonathan Isaac,0.8,9.6,5.1,1.1,1.2,1.6,1.1,3.7,8.3,1.4,1.8,1.0,2022-01-13
Jonathan Kuminga,0.4700000000000001,3.71,2.04,0.8099999999999999,0.4,0.43999999999999995,0.8700000000000003,1.6299999999999997,4.07,-0.019999999999999928,-0.10000000000000017,1.0,2022-01-13
Jordan Clarkson,1.7030303030303031,15.075757575757573,4.745454545454545,1.9757575757575758,1.1484848484848487,-0.024242424242424263,1.824242424242424,5.6,13.327272727272726,2.1727272727272733,2.348484848484849,1.0,2022-01-13
Jordan Goodwin,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,2022-01-13
Jordan McLaughlin,0.6333333333333333,3.444444444444444,2.8777777777777778,3.466666666666667,0.6,0.17777777777777778,1.2333333333333334,1.1555555555555554,3.1333333333333333,0.32222222222222224,0.44444444444444436,1.0,2022-01-13
Jordan Nwora,0.9228571428571429,7.351428571428569,4.877142857142857,0.9057142857142856,0.30571428571428577,0.5942857142857142,1.1000000000000003,2.5285714285714285,4.708571428571429,1.5657142857142856,1.8599999999999999,1.0,2022-01-13
Jordan Poole,3.0549999999999997,17.015000000000004,1.9899999999999998,2.475,1.085,0.3,1.8450000000000002,6.185,14.425,1.5050000000000003,1.6199999999999997,1.0,2022-01-13
Jordan Schakel,0.0,0.0,2.111111111111111,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,1.0,2022-01-13
Jose Alvarado,0.5777777777777777,2.888888888888889,-0.4666666666666667,0.033333333333333215,0.4222222222222222,-0.07777777777777778,-0.07777777777777778,1.3111111111111111,1.9222222222222218,-0.3888888888888889,-0.6222222222222222,1.0,2022-01-13
Josh Christopher,1.677777777777778,18.34444444444445,1.5111111111111104,5.122222222222222,0.8000000000000003,-0.3888888888888889,8.833333333333334,7.977777777777779,14.988888888888887,1.1000000000000005,1.3999999999999995,1.0,2022-01-13
Josh Giddey,0.9,14.3,7.4,8.0,0.7,0.7,3.1,6.1,14.6,0.9,1.3,1.0,2022-01-13
Josh Green,0.018750000000000017,1.8249999999999993,2.1812500000000004,0.4562499999999998,0.3187500000000001,0.018750000000000017,0.4000000000000001,0.79375,2.3562500000000006,0.13749999999999996,0.5187499999999999,1.0,2022-01-13
Josh Hart,0.42571428571428566,9.754285714285716,8.548571428571428,3.442857142857143,0.7085714285714286,0.29999999999999993,1.8085714285714285,4.034285714285715,8.434285714285716,1.4514285714285713,1.8685714285714292,1.0,2022-01-13
Josh Jackson,0.8999999999999999,5.93793103448276,2.679310344827586,1.193103448275862,0.7068965517241379,0.8137931034482759,2.341379310344828,1.9655172413793103,4.824137931034483,1.4137931034482758,1.813793103448276,1.0,2022-01-13
Josh Okogie,0.29999999999999993,4.742857142857143,3.00952380952381,1.3476190476190477,1.0857142857142859,0.6238095238095238,0.7619047619047618,2.195238095238095,5.414285714285714,0.21428571428571436,0.2285714285714285,1.0,2022-01-13
Josh Richardson,0.8567567567567569,10.21891891891892,2.7,1.3189189189189188,0.5378378378378378,0.5,1.3432432432432433,4.062162162162163,8.381081081081081,1.2378378378378379,1.5378378378378377,1.0,2022-01-13
Joshua Primo,0.2545454545454545,3.6727272727272724,0.509090909090909,-0.6,0.036363636363636355,-0.22727272727272727,0.8,1.6,3.9181818181818184,0.036363636363636355,0.05454545454545459,1.0,2022-01-13
Jrue Holiday,1.6108108108108108,18.58918918918919,5.3567567567567576,6.132432432432433,1.2216216216216216,0.4108108108108108,2.0432432432432437,7.7783783783783775,15.845945945945944,1.5108108108108107,2.0216216216216214,1.0,2022-01-13
Juan Toscano-Anderson,0.98,5.38,5.266666666666667,3.006666666666667,0.3466666666666665,0.6266666666666666,0.9733333333333337,2.1266666666666665,4.153333333333333,0.020000000000000167,-0.2600000000000001,1.0,2022-01-13
Juancho Hernangomez,-0.3,-2.775,0.2749999999999999,-0.04999999999999999,0.2,0.1,0.29999999999999993,-1.2000000000000002,-0.875,-0.20000000000000007,-0.25,1.0,2022-01-13
Julius Randle,1.7000000000000002,20.456756756756754,9.159459459459459,4.483783783783784,0.5918918918918918,0.5999999999999999,3.9162162162162173,7.732432432432433,17.64054054054054,3.5,4.391891891891892,1.0,2022-01-13
Justin Anderson,1.5,7.5,3.3000000000000003,2.5,0.7000000000000001,-0.20000000000000004,1.5,3.0,2.7999999999999994,0.0,0.8000000000000002,1.0,2022-01-13
Justin Champagnie,-0.2,-3.0,-1.0,-0.2,-0.1,-0.1,-0.1,-1.1,-2.2,-0.4,-0.4,1.0,2022-01-13
Justin Holiday,1.7625000000000006,10.087499999999997,3.1125000000000003,1.3875,0.38750000000000007,0.7250000000000001,0.3624999999999998,3.6000000000000005,8.462500000000004,0.9125000000000002,1.3250000000000004,1.0,2022-01-13
Justin Jackson,-0.4,-0.3999999999999999,0.75,0.0,0.0,0.0,0.6,-0.65,0.5,1.25,1.25,1.0,2022-01-13
Justin Robinson,0.025,2.2000000000000006,0.8,0.175,0.175,0.0,1.375,0.8749999999999998,1.6749999999999994,0.425,0.75,1.0,2022-01-13
Justise Winslow,0.20000000000000004,3.516216216216217,1.7135135135135129,0.9162162162162162,0.13243243243243238,0.03243243243243246,0.5324324324324322,1.4162162162162162,4.702702702702703,0.48378378378378395,0.7837837837837837,1.0,2022-01-13
Jusuf Nurkic,0.2,13.284375,11.709375000000001,2.1687499999999997,0.8843749999999999,0.9312499999999999,2.4156249999999995,5.2,8.953125000000002,2.5687499999999996,3.5531249999999988,1.0,2022-01-13
Juwan Morgan,1.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2022-01-13
KJ Martin Jr.,0.8818181818181817,7.354545454545455,6.236363636363635,0.17272727272727292,0.9636363636363634,1.1636363636363638,0.7,2.918181818181819,5.636363636363637,1.1,1.4181818181818182,1.0,2022-01-13
KZ Okpala,0.7166666666666666,4.966666666666667,2.316666666666667,0.5416666666666665,0.5166666666666667,0.4583333333333333,0.675,1.875,3.775000000000001,0.5583333333333333,0.8166666666666667,1.0,2022-01-13
Kai Jones,0.16666666666666666,6.633333333333334,4.0,0.03333333333333331,0.6666666666666666,1.1666666666666667,1.0666666666666667,2.966666666666667,5.333333333333333,0.7666666666666667,1.1333333333333333,1.0,2022-01-13
Karl-Anthony Towns,2.8684210526315796,25.357894736842102,10.436842105263159,3.1315789473684204,0.9105263157894735,1.010526315789474,2.931578947368421,9.647368421052633,19.36315789473684,3.1947368421052627,3.9157894736842107,1.0,2022-01-13
Kawhi Leonard,1.4,17.8,4.7,3.7,1.2,0.3,1.7,6.4,13.5,3.6,4.3,1.0,2022-01-13
Keifer Sykes,-3.466666666666667,-24.0,-2.733333333333333,-1.4666666666666661,-1.5999999999999999,-0.26666666666666666,-3.466666666666667,-9.066666666666666,-6.133333333333333,-2.6666666666666665,-2.9333333333333336,1.0,2022-01-13
Keita Bates-Diop,0.2999999999999999,-3.5999999999999996,-1.4000000000000006,-2.0999999999999996,0.5,0.7999999999999999,0.8,-0.8999999999999992,1.0999999999999994,-2.0999999999999996,-3.3000000000000003,1.0,2022-01-13
Kelan Martin,0.8,8.111764705882353,0.9647058823529415,1.3176470588235294,0.4,0.3,1.0176470588235293,3.635294117647059,8.270588235294117,0.041176470588235356,-0.017647058823529453,1.0,2022-01-13
Keldon Johnson,1.7999999999999998,18.599999999999998,6.5,2.3,0.8,0.30000000000000004,1.0,7.200000000000001,13.899999999999999,2.2,3.3000000000000003,1.0,2022-01-13
Keljin Blevins,0.7,2.0,0.3,0.3,0.0,0.0,0.7,0.7,1.3,0.0,0.0,1.0,2022-01-13
Kelly Olynyk,1.3999999999999997,12.121052631578944,5.3,2.8052631578947373,1.0210526315789474,0.6999999999999998,1.7526315789473683,4.5,10.052631578947368,1.7210526315789476,1.9842105263157892,1.0,2022-01-13
Kelly Oubre Jr.,3.1176470588235294,16.81764705882353,3.2470588235294127,0.9823529411764708,1.1,0.6176470588235294,1.1,5.882352941176471,13.082352941176469,2.2529411764705882,3.170588235294118,1.0,2022-01-13
Kemba Walker,1.0,7.599999999999999,0.7000000000000005,2.8000000000000007,1.2,0.20000000000000004,1.7,3.2999999999999994,7.799999999999997,-0.19999999999999987,-0.10000000000000024,1.0,2022-01-13
Kendrick Nunn,1.5,10.0,2.2,1.8000000000000003,0.7,0.2,1.0,3.8999999999999995,8.0,0.7,0.8,1.0,2022-01-13
Kenrich Williams,1.05,9.0,3.75,2.6500000000000004,1.0,0.6,1.8,3.8000000000000003,5.75,0.6000000000000001,0.85,1.0,2022-01-13
Kent Bazemore,0.7999999999999999,5.458139534883721,2.467441860465116,0.7441860465116279,0.7999999999999999,0.355813953488372,1.0790697674418606,1.8674418604651162,4.044186046511627,1.0232558139534884,1.2790697674418605,1.0,2022-01-13
Kentavious Caldwell-Pope,1.6879999999999995,7.248000000000002,3.7,0.7759999999999997,1.4560000000000002,0.4,1.0439999999999998,1.64,4.011999999999998,1.9680000000000002,2.168,1.0,2022-01-13
Keon Johnson,0.6,5.9,3.0,1.7,-0.3,0.1,2.5,3.1,5.0,-0.9,-0.6,1.0,2022-01-13
Kessler Edwards,1.0608695652173916,6.0260869565217385,1.834782608695652,0.8217391304347825,0.06521739130434782,0.28260869565217395,0.8217391304347825,2.3434782608695657,5.308695652173912,0.1391304347826087,0.1391304347826087,1.0,2022-01-13
Kevin Durant,2.7242424242424237,33.203030303030296,8.736363636363635,6.312121212121211,0.8000000000000002,0.9000000000000001,3.6181818181818173,12.554545454545453,24.721212121212126,5.369696969696971,6.169696969696971,1.0,2022-01-13
Kevin Huerter,2.073684210526316,11.860526315789473,2.6526315789473682,3.4473684210526314,1.0605263157894738,0.3868421052631579,0.6526315789473686,4.5,9.6,0.6,0.8,1.0,2022-01-13
Kevin Knox II,0.48695652173913034,2.3478260869565215,0.7608695652173915,0.5130434782608696,0.19999999999999998,0.09999999999999999,0.24347826086956517,0.7304347826086955,2.160869565217391,0.18695652173913038,0.17391304347826086,1.0,2022-01-13
Kevin Love,2.8416666666666672,18.650000000000002,7.400000000000001,1.8583333333333332,0.7833333333333333,-0.041666666666666664,0.7166666666666668,5.849999999999999,12.516666666666666,4.108333333333333,5.233333333333333,1.0,2022-01-13
Kevin Pangos,-0.40714285714285714,-2.85,-0.8142857142857143,-2.1714285714285717,-0.13571428571428573,0.0,0.16428571428571428,-1.0857142857142859,-1.6071428571428574,-0.27142857142857146,-0.27142857142857146,1.0,2022-01-13
Kevin Porter Jr.,2.062790697674419,16.144186046511628,5.051162790697674,7.0023255813953496,1.2,0.3,3.8000000000000003,5.927906976744186,13.816279069767443,2.1,2.7488372093023257,1.0,2022-01-13
Kevon Looney,0.23793103448275862,7.903448275862068,5.172413793103448,1.8379310344827586,0.7379310344827585,0.8,0.3241379310344827,3.927586206896552,7.0793103448275865,-0.05172413793103448,-0.16551724137931026,1.0,2022-01-13
Khem Birch,0.1523809523809524,8.59047619047619,6.161904761904762,1.3,0.8999999999999999,0.9571428571428572,0.6476190476190475,3.5190476190476194,7.038095238095239,1.4,1.9,1.0,2022-01-13
Khris Middleton,2.4794871794871796,20.715384615384615,6.217948717948718,4.761538461538462,1.0999999999999999,0.02051282051282051,2.482051282051282,7.117948717948718,14.899999999999997,4.25897435897436,4.858974358974359,1.0,2022-01-13
Khyri Thomas,0.7,6.299999999999999,1.5,2.0,0.7,0.5,0.5,2.4,5.4,0.7,1.0,1.0,2022-01-13
Killian Hayes,0.9,8.447368421052632,2.642105263157894,4.415789473684209,0.8421052631578947,0.4000000000000001,2.3157894736842106,2.836842105263158,7.952631578947369,2.0526315789473686,2.2526315789473683,1.0,2022-01-13
Killian Tillie,1.7999999999999996,9.499999999999995,-0.20000000000000048,0.5,-2.2999999999999994,0.5,-1.7,1.2999999999999996,-0.3000000000000019,4.2,4.3,1.0,2022-01-13
Kira Lewis Jr,inf,inf,,inf,inf,inf,-inf,inf,inf,inf,inf,,2022-01-13
Klay Thompson,2.8139534883720927,17.593023255813954,3.0,1.7906976744186047,0.813953488372093,0.47674418604651164,1.0348837209302326,6.732558139534884,14.55813953488372,1.313953488372093,1.627906976744186,1.0,2022-01-13
Kris Dunn,0.0,1.8,1.9,0.6,0.6,0.6,1.0,0.4,3.8,1.0,1.3,1.0,2022-01-13
Kristaps Porzingis,1.5,18.513953488372092,8.64186046511628,1.658139534883721,0.9604651162790697,1.3790697674418606,1.66046511627907,6.397674418604652,14.395348837209303,4.058139534883721,4.658139534883722,1.0,2022-01-13
Kyle Anderson,1.2625,8.675,3.425,2.325,0.5375,0.975,0.9125,2.7375,6.0875,1.85,2.1625,1.0,2022-01-13
Kyle Guy,1.5,9.740000000000002,2.8399999999999994,2.44,1.12,0.2,1.3599999999999999,3.8400000000000007,9.440000000000001,0.56,0.9400000000000001,1.0,2022-01-13
Kyle Kuzma,1.678787878787879,18.575757575757574,7.372727272727271,2.336363636363637,0.5999999999999999,0.4787878787878787,2.984848484848485,7.448484848484847,16.318181818181817,2.2212121212121216,3.121212121212121,1.0,2022-01-13
Kyle Lowry,3.0285714285714285,17.08214285714286,5.892857142857143,5.746428571428571,1.0,0.39999999999999997,2.867857142857143,5.660714285714286,12.757142857142856,3.0964285714285715,3.132142857142857,1.0,2022-01-13
Kyrie Irving,2.9333333333333336,23.883333333333333,3.4833333333333334,5.449999999999999,1.1833333333333331,0.4666666666666667,2.6500000000000004,9.166666666666666,18.450000000000003,2.6333333333333333,2.983333333333333,1.0,2022-01-13
LaMarcus Aldridge,0.39999999999999997,14.654838709677417,6.3741935483870975,1.1870967741935483,0.39999999999999997,1.0999999999999999,1.1870967741935483,6.280645161290322,10.680645161290323,1.8870967741935485,2.1870967741935483,1.0,2022-01-13
LaMelo Ball,2.6999999999999997,20.32941176470588,7.5058823529411764,8.423529411764706,1.3941176470588235,0.39999999999999997,3.0,7.617647058823529,17.629411764705882,2.3941176470588235,3.1058823529411765,1.0,2022-01-13
Lamar Stevens,-4.1000000000000005,-21.89999999999999,-3.6999999999999957,-0.9000000000000004,-1.1000000000000005,0.19999999999999973,0.5,-9.900000000000002,-22.5,3.5,3.799999999999999,1.0,2022-01-13
Lance Stephenson,-8.399999999999999,-65.5,14.799999999999997,-12.100000000000001,-6.0,0.0,-6.500000000000002,-28.1,-41.400000000000006,-2.1,-0.5000000000000018,1.0,2022-01-13
Landry Shamet,1.9058823529411768,8.829411764705881,2.0999999999999996,1.188235294117647,0.29411764705882354,0.3058823529411765,0.8058823529411765,2.8058823529411763,6.3882352941176475,1.1058823529411765,1.0999999999999999,1.0,2022-01-13
